c1_0	c1_1	c1_2	c1_3	c1_4	c1_5	c1_6	c1_7	c1_8	c1_9	c2_0	c2_1	c2_2	c2_3	c2_4	c2_5	c2_6	c2_7	c2_8	c2_9	protein_id
	327543.18390605703																			PROT_000090
139730.6803528876	222801.77373647765	127558.54650707713	188547.6340376098	155943.37436366425	111626.15627304658	350213.01325806504	247119.80670465066	406596.27645829914	91605.92435240322		165256.12548821708	158885.0518152263	96713.75998697181	62606.78812379595	77576.66692732566	197917.43188711297	87626.25984849328	305581.5526167518	103857.73963204015	PROT_000091
168635.16825668848	473533.2784130443	219636.2358332135	177081.65551474807	211637.29127459694		87442.95315676866	769008.9867955184	13818.408622109215	80121.03121321001	104659.34472193343	178732.91972908107	12673.643429916283	56732.936398968566	541360.8993985396		45711.85337919792	137819.23034832763	51362.58336525494	89450.93307504574	PROT_000092
466582.58699682506	425715.5707502965	293805.47153287515	177886.82351769955	279699.6458425356	242391.87738004056	196822.22062695515	230625.07207933482	390866.0185191607	338843.98579629837	506944.42779444455	479035.61005726544	423453.09882620146	386857.5574073318		224203.69123291544	484496.2185175441	471117.01675641193	258529.11125000168	453961.66671376507	PROT_000093
209928.2791441013	172610.55485392123	171380.70644779157	160400.97622629371	144967.48024262517	151827.1981939852	152425.12595985245	184415.76706443896	150171.37460638105	156992.88098338296	163722.86374436575	190395.17775992092	209688.00447516766	176989.7276575009	203743.3126359484	152836.05177348878	210458.35182607712	169218.76757922125	162932.6723296188	178749.74965412435	PROT_000094
137249.19667788077	226389.04404957843	217065.49716017616	211094.64692155673	154932.11647318062	196691.9894972771		173313.68540623036	246621.07307093323	312309.055541663	156437.01025959227	77339.43603123144	80409.07467612873	98153.11004028494	91002.90718026573	91868.67208225968		113597.22533322174	69764.07143410017	99848.10667274066	PROT_000095
314723.9488546795	364804.31868919876	160320.68278167173	410569.9257457189	274231.54947049334		304203.8199603986	326743.15356186166	230028.82252769897		99208.49062466914			184128.91887444485		300903.8790585096	319098.21387306874	257437.0606044482	309174.7664388082	97132.9071320604	PROT_000096
713838.7610980122	375914.82620925375	363743.15805626666	573049.8798908063	1203936.5657973136	839921.241057431	474504.90168943856	445298.257130267		311079.8327220411	176631.87666979752			443270.1478977693	458701.22370658536	330886.11857310723	240742.644166244	249731.7933936434	244384.59545720578	181443.63942959093	PROT_000097
252438.39195259867	359333.4219838055		513920.94021359656	308647.5439985389	183625.58681417277	331691.97644808993	276764.0791018488	73104.77537151668	263559.2542966452	346192.56522939017	1077400.0733763864		395975.44186107395	406215.8589801728	287717.4502102618	525454.9465866371	530616.6029992814	1463284.3456915324		PROT_000098
174250.05075263084	239263.00196026536	216937.78528157593	398434.35280150303	257352.993534709	451767.81570239237	114350.5648906626		133721.2305185525	341034.19890989596	220192.60930558236	570048.2974077534	441939.59505155456		615374.4842245431	387954.8139899527	247820.8920547512	732337.4866801184	800100.7886971261	454888.67191908736	PROT_000099
181084.22550514102	188897.22699195452	196047.24993011617	140704.22011052282	211370.77319208282	160880.84210270972	214711.55058426465	195417.57519898363	228517.56711772428	237388.10318446992	252813.581035193	206807.76485967927	255713.78454395224	285493.1931584319	280127.80975623394	280856.80339252483	252532.89493841058	222130.6551084069	180203.08953203546	201410.84961895694	PROT_000100
	242987.87565375434	381588.17150613887	126762.63894570635	196816.44830381693	263709.9589853805	251303.44673543036	319327.4664593155	147804.8751965453	865321.7994926593	232410.74882649136	145764.90980644495	174242.9460087056	166723.2723654159	250816.03138788237		87348.87273134243	325349.0165619329	175400.81958977852	55406.54660343317	PROT_000101
113487.8856191113		70748.57636578742	89925.04877506135	89654.57487241758	68500.12103613511	76271.71809458976	238539.47780628057	95004.1499398051	200046.61351222664	149795.10832077873	180511.2388422098	304588.13075255527	113370.71102202038	95445.98087288941	307714.2440547001	103120.7962215957	175496.09873416927	278529.833209445		PROT_000102
132860.85632259943	185588.69573797434	132844.9707483888	287035.53453163314		394514.6698433916	236353.31262867508	251669.50275093492			403887.4301626287	361711.5315253488	552113.4217025099		231814.6109417793	203123.4643763969	576295.5297972538	432758.9994580452	202182.2485100743		PROT_000103
191262.31993977123	83645.04556746015	218734.57341044617	250781.35613527035	365892.2445287607	150597.9172506976	358676.0789350863	265040.4609185618		197372.53107148383		217032.98123921664	147273.09738302758	223495.36734378763	109049.77224057345	86323.03997224891	73690.27630229463	116775.40142292785	212457.42876746273		PROT_000104
197923.6524986734	223507.5751110757	228546.8872292576	254625.4984510122	232250.57105682572	183590.96219878457	167776.91293191412	250188.441605731	276485.144544564	174312.27658618207	176399.98358419185		275291.06976958073	260788.4544873602	191544.98128733845	267496.3276764681	278002.8321012467	194076.27410681674	212969.519385964	198602.87654468522	PROT_000105
585769.7681663574	185674.99508721926	408090.9927200492	861716.6397640965		494762.2574818514	456278.42163808085	449581.97171353374	1057890.9147763904	614550.6017364123	870001.7246375323	296019.62050559913	225452.63015901714	194958.40511417203	498162.94614407816	326008.4426943657	205872.4822698054	193063.51035701137	326775.7512276195	256628.8363023178	PROT_000106
113492.7286140559	111540.41742778628	112309.65573524438		123604.75168936964	103002.84785437243	112641.69656784885	124224.28436265832	113084.98018266697	92160.55458076777	114165.49721337375	112147.79745891137	113814.38954283051	101548.96301365651	114321.53637674339	92965.33257731491	92396.33643067122	106524.17906756204	113979.35911833416	114853.57580166621	PROT_000107
283342.01738108194	472699.62688150327	152688.51049883783	162790.6569239051	335971.93618160597	171608.24857349705	286438.37381184957	204029.18319493532		296310.9383056331	246329.64030203823	469904.0217632949	650298.6635289481	382198.2651005691	695814.2647071435	453634.7556280914	275378.0933921565	549812.0866435542	282818.273393829		PROT_000108
			223779.24851922484								277828.6616199342			714630.8050273854						PROT_000109
196718.6384190947			601533.855778081		209841.99650464012	327246.15284348285	262744.2523230668	173582.78662105903	335236.73278980394	250097.20395643302	171344.22761206134	87279.04635836679	163790.8223976161	127819.43134717023	135158.57699785478	313620.1969631539	192773.38655833458	100186.26458137298	213742.92166249861	PROT_000110
287419.68731561984	83608.6767521972	92765.41594626507		106928.94458445489	208542.32813916574	184624.54210511546	162025.2064438125	86494.29797586173	206273.8802933962	206420.2977179015		179517.6695542288		258681.78284002325	145386.44336236976	92894.77157486176	409083.49556889525	417258.6908305076	261642.56457458847	PROT_000111
155858.42503553655	193482.51157442987	250952.25754119267	200469.81703955084	363502.2637646319		372784.2081050356	151840.08784997498	65939.17280136548	172495.80910908253	234190.83437855178	259240.07236755677	556565.7310697808	602005.0595471363	537807.3910705402	514208.2909390247	540123.5572088908	225364.2577838987		476190.99758527236	PROT_000112
118929.8526538645	142574.3003404825	137975.52080951948	180435.73870518827	163844.7689744471	179283.19744036635	113165.6704474226	153698.38716980128	209814.6419710219	161191.7696514681	29798.549997663693	32731.108219239406	36961.92311743565	46399.438449259025	32275.386649157503	51617.483829387835	50789.3557523316	36177.72215258788	40999.92880222789	40314.88956615568	PROT_000113
313190.07136329944	189616.27093367936	173775.18500430454	206386.40448127096	153834.58615203152	341354.10307598306	393309.6384617776	282529.97005476785	291147.66822406574	162042.81095678205	273722.0436261314	687166.2799446965	466465.41840988933	700705.7600238341	422466.37865663006		304574.3349604726	304549.3382011896	554661.8583720853	475542.56726748974	PROT_000114
195474.9928558827	319697.78231320035	290722.33644802496	341454.95436391	318926.989667434	307287.94461498933		247713.89858910674	249238.77273997516	251930.61368646202	294386.3349017633		254013.08556282034		303594.40401905344	219468.3861895183	308045.2345946606	229881.10868417847	376481.20420605765	250446.73344420895	PROT_000115
192518.64137580333	74160.46044984566	513130.33297575696	51821.033479372556	98355.99211937575	580342.8261693739	29941.256693395917	205807.5905107445	686272.3504594617	185199.48717546012	274211.3912828427	1257816.7653905964	126080.61813596301	66358.76464475735	34315.06785340188	69712.74944863343	54342.603249828164	187975.47550847233	46388.686635873186	99158.48083535432	PROT_000116
337047.6551119079	290469.9999120025	168294.14515150408	237333.8823863984	249058.42160247182	217461.12270006083	193991.4339649178	269111.50019696495	268195.727918215	216182.56339916904	987207.273385411	878009.8475014145	701553.8960218277	888750.4117508862	1061334.8385523637	629286.1545902741	686115.2349419729	626151.8007711197	618621.5851583102	678226.5194624868	PROT_000117
214791.27486881518	401781.887884144	154079.77278559993	262215.3569493829		356362.2471154192	413837.3444793741	175939.1616961623	180080.0815044025	397738.34861535806			95595.81271033446	134473.100975605	73210.8626519707	241200.97884784263	137561.9573809467	136580.18852369685	223704.0441898534	206908.91626818394	PROT_000118
370669.96141601924	299927.8705386899	691175.5250484704	203813.13899844955	322859.6233036533	201529.83536359327	222979.33035274735	161336.38377353438	204131.74055471126	145466.07118105429	214948.96239572656	432223.5498389691	365254.42224223906	571166.1398387894	428816.6427534304	741089.1671801772	262979.4973226801	208117.68658237738	599898.6539377971	652711.9213899439	PROT_000119
310304.65310161415	228745.04863549283	203817.7515075564	298947.9609644667	204135.52367623633	423745.01421420893	330473.21361795126	192324.99939924938	324389.41594552714	502317.4724946716	413975.1447770569		592045.1944835538		514280.3809833554	848777.2807021633	501083.54111215594	263479.19473910955	420317.3602086623	682614.3205268338	PROT_000120
310686.1890083322	261530.08511016113	249159.8208354735	235262.28045644172	306874.3045094901	240568.09100565978	238939.37664575723	270203.9225071269	280173.6663530027	251274.84958857176	238396.66364020586	245189.41149508272	275586.1472096223	275511.64457812987	288554.8587953642	289348.72449760087	235320.74471031342	269421.18921610044	242717.2437024751	214502.91348825372	PROT_000121
	149984.04961967337	142732.0671477477	149600.56521218483	231310.6862448025	76027.1545722148	123885.88166445716	155470.88532851322		78535.46824528628	140109.72631291926	65592.23801054609	74533.39011871042	97037.48342397912	56751.61738788544	60567.45884868886	95198.11973002576	88184.94538666331	125993.5540000007	53791.91132487541	PROT_000122
247000.09479985523	276254.5849412746	113050.72879569838	127265.11561353864	176725.59594548793	172493.14717765452	140579.6904603211	202019.45833651765	227438.9772351304	291100.20659567486	659201.8913773033	489199.2647529358	321083.7508183842	469462.0149545052	273291.7769625455	297475.42963626137	215962.39482520276	425269.02852032403	347749.70236365125	316414.39761053654	PROT_000123
350752.943779691	250092.33186254863	311552.5894812373	276861.4669686096		210789.67865646174	389710.9889720257	325447.01081477164	276355.4648521586	261822.89922555082	516361.11389521096	336664.9739218408	327612.27284065925		355938.6694848337	327191.7571363075	372314.51381132327		421748.58922835096	358538.0775971804	PROT_000124
149212.5113254953	185501.71618527893	136875.27142378708		176060.46238428465	218591.72754088911	252377.14510681655	187251.49641119048	215177.39970100054	233288.78001860183	82675.68413315965	52823.42692216883	63284.35457735664	96328.32745494747	102521.61403367392	82191.12352947149	75130.56058590308	64458.007955657304	67542.41016724618	76568.60986076848	PROT_000125
187582.38945267157	201365.9708106915	324976.7516334901	130605.38359310104	110297.05621449287	156331.09716745987		196530.1399228272	176220.93138806534	184398.35557081294	143419.6061963689	217223.08965024105	110483.28944016121	127654.1873702289	94745.19285403143	83129.50037348541	120564.75282431189	66939.64931549903	135413.48840351173	80149.49449823074	PROT_000126
292610.1407348664	245292.52451852645	287933.09904675395	269078.8551358323	269796.6066471991	292367.57320814335	278578.61032853596	288871.4131739148	276245.83957212063	225413.9254687347	249483.16735756578	239312.35853651483	276305.78766244045	296923.3196751976	266854.8835399109	248503.16879387505	313675.35210078873	288570.6718656156	276143.82292981877	272585.1049828485	PROT_000127
262009.72899099326		237879.67471939366	267971.8968631202	270548.4738928248	364810.3070185334	233749.38750116894	290566.1672844368		222727.6608564322	764335.6746344593	751100.4347611798	730912.300534239	753524.3422905477	1037733.8982272714	633045.7399855587	787491.9701050118	745215.2664574931	936808.5741969252	1181530.3411301703	PROT_000128
311732.0767763621		390385.1494233562		283026.8338221357	433558.6260700569	381837.86884207715	374004.7634800852	311197.06984290335	384283.12911797914	336358.0097793822	358325.914640695	405643.2367601625		294250.6323933926		420405.8337125282	321773.5459027635	321109.3844578494	286004.8882749192	PROT_000129
